x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80
0.25,-0.21722590933905234,0.0665577478435384,-0.07202267271160931,0.03715503024723615,-0.041457297709314965,0.025225565500005282,-0.028354480342686703,0.018821557272919787,-0.021182580279874314,0.014857890940403136,-0.016708873365398294,0.01217986268503084,-0.013677397633339325,0.01025876188125498,-0.011502062070481144,0.008819253046417428,-0.009873397130229477,0.0077036529338897035,-0.00861314683132882,0.006816281603576011,-0.007612693915060171,0.006095053182439907,-0.006801298819534244,0.005498295653168857,-0.006131475006429713,0.004997038940135043,-0.0055701752884104025,0.004570443841535354,-0.005093711952673346,0.004203227100826213,-0.004684710567436394,0.003883956181910725,-0.004330113582385044,0.0036038573990631317,-0.004019935527969583,0.003356088662100293,-0.0037464109401063326,0.0031352368074033738,-0.003503408894013551,0.002936959915750168,-0.0032860216311893374,0.0027577288279531176,-0.003090269352658891,0.002594637424758175,-0.0029128843240685117,0.002445261000470545,-0.0027511501293487925,0.0023075485467029333,-0.0026027798024472076,0.0021797390444904573,-0.0024658215982379106,0.002060294658477385,-0.0023385844121666002,0.0019478455061475613,-0.002219576942409978,0.001841141715066664,-0.00210745595846032,0.0017390087221986776,-0.0020009773960604086,0.001640297823048116,-0.0018989616226913824,0.0015438590492907137,-0.0018002315891032013,0.0014484453337245283,-0.001703542974069913,0.0013525908787543764,-0.0016075187922423764,0.0012545310696749263,-0.0015105233631136964,0.0011519303859366821,-0.0014104379808335958,0.001041339933125374,-0.0013042680826057462,0.000916977373729196,-0.0011870337495530677,0.000766988184497703,-0.0010490779380607526,0.0005584691376947662,-0.0008655267024395701
-0.21722590933905234,0.25000000000000006,-0.09877768097365926,0.05499003108627431,-0.030817170118786662,0.029049807678905738,-0.018363618086259824,0.019220995462063153,-0.013031924986507798,0.014124895823549375,-0.010038861719340729,0.011037078415958877,-0.008116859417445825,0.008981223161353065,-0.006778571457275038,0.007522724675992312,-0.005794616192264541,0.006439371294840153,-0.0050417658812269605,0.005605861226124201,-0.004448358116348839,0.004946985450732835,-0.0039692452112198955,0.004414360328018278,-0.003574801403619812,0.0039758047006902995,-0.003244769535599688,0.003609063177863065,-0.0029647544045537768,0.003298276876282792,-0.0027243082437478244,0.0030318669020656572,-0.00251567746234855,0.0028011633504441175,-0.0023329496666514337,0.0025995577771887653,-0.002171538924425155,0.002421925263940312,-0.0020278336393290226,0.002264229275831658,-0.0018989482513798433,0.002123245259003692,-0.0017825452256433798,0.001996363068981363,-0.001676705316371268,0.0018814429799984113,-0.0015798313260317093,0.0017767088073051278,-0.0014905753222506266,0.001680667107405802,-0.0014077823738825822,0.0015920448684707978,-0.001330445874218369,0.0015097403205380792,-0.001257670791820856,0.0014327829149165246,-0.0011886419379038332,0.0013602993888874614,-0.00112259454283316,0.0012914817914622084,-0.0010587819107832435,0.0012255648225980302,-0.0009964576803396857,0.0011617856329845357,-0.0009348136332421328,0.0010993384687054757,-0.0008729009347073367,0.0010373325896934525,-0.0008095786294858091,0.0009747108184912131,-0.0007433378795700267,0.0009101045108209168,-0.0006719517054742268,0.0008415801485203319,-0.0005916878004915496,0.0007659233974857141,-0.0004948959844075402,0.0006769021528475951,-0.00036034499329525645,0.0005584659187776617
0.0665577478435384,-0.09877768097365926,0.24999999999999994,-0.187432176972471,0.06275642217713041,-0.06540831743766355,0.03599395989839272,-0.039491755298869224,0.02514960928130079,-0.02798912757445342,0.019213651801760576,-0.02147712136255585,0.015457111329108717,-0.0172959462268803,0.012866011552845731,-0.014392418535237182,0.010973038930523062,-0.012265663453441074,0.00953168942823606,-0.010645337132898744,0.008399428210471325,-0.009373194864042828,0.007487662636902787,-0.008350072224472208,0.006738581328825493,-0.007510933675971732,0.006112854717277827,-0.006811330313355436,0.005582677008736653,-0.006219884185127134,0.005127925444465206,-0.005713856005989408,0.00473370543102233,-0.0052763313671595246,0.004388694656113679,-0.004894482668578897,0.004084132118371027,-0.004558403314958079,0.00381313116292197,-0.004260317564718153,0.003570198063226288,-0.003994031864143739,0.0033508883647313686,-0.0037545451600374965,0.0031515572012129206,-0.0035377664522703335,0.002969174525371952,-0.0033403061395655058,0.00280118566718166,-0.0031593189326820223,0.0026454037478308603,-0.0029923831696004296,0.0024999244119599836,-0.0028374058766168953,0.0023630558287652784,-0.0026925457931194366,0.002233258378315877,-0.0025561483329305783,0.0021090888618786386,-0.0024266846029112497,0.0019891393855591953,-0.002302708019849037,0.0018720035354043633,-0.0021827784602276505,0.0017561596579301752,-0.002065376710324564,0.0016398228443937452,-0.0019488248690417594,0.0015208474711858751,-0.001831133179120854,0.0013963971190186458,-0.0017097275118327314,0.001262286672784977,-0.001580973033460433,0.0011115035443109232,-0.0014388296191678405,0.0009296757076715566,-0.001271588499156423,0.0006769181904587149,-0.0010490967545283818
-0.07202267271160931,0.05499003108627431,-0.187432176972471,0.25000000000000006,-0.11393855461828335,0.058468962831211134,-0.03623571136865035,0.03218758934865563,-0.02178388990085034,0.021936450464715956,-0.015613771106443278,0.016484397705010354,-0.012147553080869596,0.01310775123564497,-0.009912277257112417,0.010816767461858227,-0.008346310691051156,0.009165073869967956,-0.0071867130771836405,0.00792086966606969,-0.006293479261957195,0.006952232665829296,-0.005584354837868708,0.006178199609585955,-0.005007956266922276,0.005546583150197143,-0.004530446579489781,0.005022132465285095,-0.004128472485943481,0.00458023120806752,-0.0037854805360836787,0.004203191267374508,-0.0034894117065756786,0.0038779438080191967,-0.003231214985113383,0.003594637832404074,-0.003003962088570111,0.0033457051921573396,-0.0028022571432890706,0.003125232304264197,-0.002621829758827637,0.002928527295416418,-0.002459248819495952,0.0027518146913615947,-0.0023117172983143836,0.002592015487468881,-0.0021769222369052536,0.0024465855822239516,-0.0020529227684938397,0.002313394763941767,-0.0019380646067306917,0.0021906341911144944,-0.0018309129451246436,0.002076743957089475,-0.0017301979232964412,0.001970354648286077,-0.0016347681304007913,0.001870238224492895,-0.001543548074583371,0.001775262249754053,-0.0014554921863070744,0.0016843575041111394,-0.0013695594085110377,0.0015964616651297058,-0.0012846267534546076,0.0015104559378391347,-0.0011993802374148743,0.0014251072672498155,-0.0011122442355035891,0.0013389559707404223,-0.0010211395266950052,0.0012501156401335412,-0.0009230015538333963,0.0011559251144998052,-0.000812699414066101,0.0010519652281005233,-0.0006797219329936825,0.0009296725902476319,-0.0004949060458099749,0.0007669993548051874
0.03715503024723615,-0.030817170118786662,0.06275642217713041,-0.11393855461828335,0.25000000000000006,-0.1776509695030667,0.06179353205266766,-0.06241025774217346,0.03550928958608614,-0.038220251525319236,0.024993429549262917,-0.02746330837076656,0.019256098399740205,-0.021330935167778838,0.01561821796392341,-0.01735935067523468,0.013097253492490954,-0.014576636077087158,0.011245235891820863,-0.012520450743725984,0.009826492685177261,-0.010940761938070823,0.008705029169794362,-0.009690804983918952,0.007796559607421934,-0.008678407967233901,0.007045978365614979,-0.00784262542386402,0.006415543758093181,-0.007141594243702529,0.005878608494165738,-0.006545627424119159,0.005415832274107303,-0.0060330467546838365,0.005012768905226682,-0.005587658382446338,0.004658401189343828,-0.005197113758275554,0.004344173316056014,-0.004851824073983382,0.004063329980369006,-0.004544221470293285,0.003810454508401826,-0.004268243514528416,0.0035811392212768997,-0.004018965306071765,0.003371745262092304,-0.0037923314064553172,0.003179223857684194,-0.0035849564976987596,0.003000980198509988,-0.0033939739705603584,0.002834766916406643,-0.0032169181089679146,0.0026785977633391766,-0.0030516296111560925,0.0025306742499623747,-0.0028961766810862584,0.002389318793971746,-0.0027487821531402175,0.0022529028417775103,-0.002607771515078609,0.0021198064364795423,-0.002471485056309809,0.0019882848155335624,-0.0023381790638148064,0.0018562995627310326,-0.0022059350507183536,0.0017214075329329496,-0.002072485515293404,0.0015803866819591287,-0.0019349041853693706,0.0014284907511553009,-0.001789066654287822,0.0012577761539230598,-0.0016281294467963847,0.0010519733849957856,-0.0014388359818694766,0.0007659449077185078,-0.0011870602599572551
-0.041457297709314965,0.029049807678905738,-0.06540831743766355,0.058468962831211134,-0.1776509695030667,0.25000000000000006,-0.12074777624849276,0.05947300181453411,-0.03880899152431499,0.03323658915820669,-0.023413456713061213,0.022944110394326943,-0.016848830583133953,0.01743135218391854,-0.013167344733294046,0.013991317536662745,-0.010793641971363808,0.01163957580388715,-0.009129132310622783,0.009931689394687242,-0.007894211276700824,0.008636268125743933,-0.006940181668591349,0.00762106278300778,-0.00618039426044224,0.006804972008866233,-0.005560795122917474,0.006135265939521995,-0.005045642040171126,0.005576258719984612,-0.004610442495627489,0.00510293985028966,-0.004237828806461332,0.004697212264825304,-0.003915064601789317,0.004345669292090131,-0.0036325873824017683,0.004038160751739655,-0.003383070283650407,0.003766853694178872,-0.0031607951215919124,0.0035255995493009484,-0.002961222798303622,0.0033094964163400543,-0.002780692161031518,0.003114579165321993,-0.002616204154328521,0.0029375952533737433,-0.0024652635891491866,0.002775839134951977,-0.0023257603387853262,0.002627027291505467,-0.0021958776439700333,0.0024892016060808057,-0.002074018843970895,0.0023606523850141703,-0.0019587460254335155,0.0022398545209125044,-0.001848725002998615,0.0021254090238358673,-0.001742667253772468,0.0020160016953833506,-0.0016392974252335108,0.0019103336339323918,-0.0015372480879971135,0.0018070433731614663,-0.0014349276543539698,0.0017046376428790898,-0.0013304358782822532,0.0016013560508180266,-0.001221273565082722,0.0014949301506380459,-0.0011037653614456835,0.0013821672730378847,-0.0009717675361932763,0.001257775115250987,-0.0008127050261184181,0.0011115075032828614,-0.0005917039045481114,0.0009169970380812002
0.025225565500005282,-0.018363618086259824,0.03599395989839272,-0.03623571136865035,0.06179353205266766,-0.12074777624849276,0.25000000000000017,-0.17251344593867418,0.061389134623480605,-0.06063717360797665,0.035254080150601656,-0.037354580226008,0.02487434145900101,-0.02702294173352162,0.019235145428237233,-0.021127239369981336,0.015665258168550418,-0.017298227730436655,0.013191108947533718,-0.01460662189204736,0.011370420697776768,-0.01260933218797099,0.009972455971396274,-0.011068460685040074,0.008864365866108954,-0.009844135618169693,0.00796407187443965,-0.008848330551825932,0.007217831746937215,-0.008022894143185622,0.006589002920572301,-0.007327838387996363,0.0060517202522038654,-0.006734707573967242,0.0055871295925667445,-0.006222690866282048,0.005181140867686231,-0.0057761994887899175,0.004822996756201496,-0.005383310304284959,0.004504326302163454,-0.005034734240416295,0.0042185012957610705,-0.004723113040854251,0.003960187509475702,-0.004442527610168883,0.0037250243588716385,-0.0041881462518171785,0.003509390883667728,-0.003955967374696231,0.003310230596596688,-0.003742627030830034,0.003124916725204253,-0.003545251344968887,0.00295114489751535,-0.00336133991792308,0.0027868436282027175,-0.0031886699650114265,0.0026300944139613517,-0.003025209599399263,0.002479048057987588,-0.0028690557978330246,0.002331876556496558,-0.002718334411290873,0.0021866242152787665,-0.0025710882100653375,0.002041019794625064,-0.002425175959803628,0.0018923531379457864,-0.0022780793997377938,0.0017370628803225928,-0.0021265605320756912,0.0015699160031839318,-0.001966068342382361,0.0013821696934530627,-0.0017890684217971352,0.0011559351510227662,-0.001580981551183335,0.0008416045462882445,-0.0013042984057839023
-0.028354480342686703,0.019220995462063153,-0.039491755298869224,0.03218758934865563,-0.06241025774217346,0.05947300181453411,-0.17251344593867418,0.25000000000000033,-0.12474053711536133,0.059910138081312195,-0.040368610597863064,0.03372605698344002,-0.024402835842537156,0.023441177973552003,-0.017595809233818527,0.017920398718866238,-0.013783838546830756,0.014465309167219866,-0.011328728052961323,0.01209590624565492,-0.00960717174028153,0.010368751315084558,-0.00832931305487178,0.009053821809490431,-0.007341152648564238,0.0080196523101143,-0.006553159426020031,0.007185260073802795,-0.005909357166656597,0.006498104724509276,-0.005373011736055904,0.005922581727799405,-0.004918968530762747,0.005433639926929991,-0.004529325050608295,0.005013144821829698,-0.004190970672314711,0.004647632066131426,-0.0038940686698248185,0.004326882543655185,-0.003631078914610456,0.004042988632882165,-0.003396108808036292,0.0037897240188636576,-0.003184470340095935,0.003562107093995743,-0.002992370055121621,0.0033560911855958393,-0.002816686639072927,0.0031683397470183856,-0.0026548072904311677,0.0029960594608314946,-0.0025045039235803853,0.002836873230111779,-0.002363836259497403,0.002688720609799854,-0.0022310724534382364,0.002549776638041677,-0.002104619644024482,0.0024183791267721566,-0.0019829529220696785,0.002292977316395218,-0.001864574874681555,0.0021720494123142558,-0.0017478930549629922,0.0020540107575403974,-0.001631067297099044,0.0019371347755604428,-0.0015119134642963372,0.0018193977199612234,-0.0013875722133828631,0.0016982024018655749,-0.0012538515629898787,0.001569905363457128,-0.0011037597091989922,0.0014284823384062852,-0.0009230031896780895,0.001262284724288085,-0.0006719665234307143,0.0010413568836228108
0.018821557272919787,-0.013031924986507798,0.02514960928130079,-0.02178388990085034,0.03550928958608614,-0.03880899152431499,0.061389134623480605,-0.12474053711536133,0.2500000000000005,-0.16927917297048178,0.06117606649490734,-0.059449854511356225,0.035100647341012654,-0.03672998763858084,0.02478790874608068,-0.026671806240435716,0.019203319510066444,-0.02093555489494453,0.015674598365562203,-0.01720732998199271,0.013231141041662545,-0.014582909070096139,0.011433125540260332,-0.012632059843154657,0.010051583149345001,-0.011123871145533405,0.008955231813466814,-0.00992256372879557,0.008063004462704661,-0.008942962459424655,0.007322073007064352,-0.008128827519617186,0.006696467742900404,-0.007441454684169821,0.006160766175130162,-0.006853304617326783,0.00569645183838016,-0.006344217899062737,0.005289690548646483,-0.005899073152587943,0.0049299140839754235,-0.00550628424578909,0.004608887203563806,-0.005156804428046045,0.004320074805412566,-0.0048434473094858144,0.004058201058831591,-0.004560411754542191,0.0038189343747392066,-0.00430294129918939,0.003598656451532298,-0.004067074088069139,0.0033942881370733645,-0.0038494545294939734,0.003203153601088346,-0.003647187125318042,0.003022869540610663,-0.0034577185537869566,0.002851248721672464,-0.003278733638379718,0.0026862022240263673,-0.003108080724581753,0.0025256817639608083,-0.0029436582633738284,0.002367515140202841,-0.002783288629198179,0.002209199556171036,-0.002624607167488105,0.0020477662142409396,-0.0024648510959576083,0.0018793326967577462,-0.0023004853845011047,0.001698213465873929,-0.002126560215639594,0.0014949323904764973,-0.0019349057392252019,0.00125012614763868,-0.0017097363144998837,0.0009101305989225105,-0.001410470323366004
-0.021182580279874314,0.014124895823549375,-0.02798912757445342,0.021936450464715956,-0.038220251525319236,0.03323658915820669,-0.06063717360797665,0.059910138081312195,-0.16927917297048178,0.25000000000000056,-0.1274003103160337,0.06014360506304003,-0.041430313319979845,0.03399806820364762,-0.02507771554495285,0.02372687162450976,-0.018103283582265622,0.018209976428927598,-0.014200765088194263,0.014753293884787102,-0.011689812085521648,0.012379257940136825,-0.009930271599410767,0.010645683896381012,-0.008624329687500003,0.00932335448473638,-0.0076142275004682895,0.008281043089013142,-0.006808118860362012,0.00743816324042526,-0.006148879566432196,0.00674242647343456,-0.005599047323250842,0.0061583302524096375,-0.0051329177113506935,0.005660911874522207,-0.004732227773456273,0.0052320852502591155,-0.004383619491414116,0.004858406206367725,-0.004077074234838649,0.004529655929953263,-0.0038049091812811815,0.004237912261703539,-0.003561112939961311,0.003976922568357707,-0.003340892840825111,0.0037416688731677105,-0.003140357999030611,0.0035280587674069897,-0.0029562914292382944,0.003332700348519724,-0.0027859814563905645,0.0031527341131299823,-0.002627092748259647,0.0029857036253706387,-0.002477563284279531,0.0028294521723101107,-0.0023355167017052717,0.0026820325708751766,-0.002199175895814769,0.0025416435427288477,-0.002066812774304467,0.0024065331450839364,-0.0019366082500559924,0.002274892127783729,-0.0018064793683288398,0.0021447656435524204,-0.0016739721676779051,0.002013879166358191,-0.0015358929897264448,0.001879329044375685,-0.0013875784508001856,0.0017370590493186648,-0.0012212727928365636,0.0015803845374291374,-0.0010211458946468278,0.0013964012233073837,-0.0007433575529555593,0.001151954211165961
